id,address_line_1,city,state,postal_code,country_code,created_at
addr-d84ec4ed-ae05-416c-9cbe-eace4567132d,955 Jaffle Street,Seattle,WA,90855,US,2024-08-01T00:00:00
addr-41ca48ad-5cc0-4e25-83df-63d166b91a12,956 Jaffle Street,Austin,TX,90856,US,2024-08-01T00:00:00
addr-5e3636fd-a0a7-44c0-96e8-3d906cdbb119,957 Jaffle Street,Denver,CO,90857,US,2024-08-01T00:00:00
addr-b5261e71-886e-4d78-8d1d-310ed9754704,958 Jaffle Street,Portland,OR,90858,US,2024-08-01T00:00:00
addr-50e6ae18-ad0a-4f68-bb3d-e1a8b80eb58f,959 Jaffle Street,Seattle,WA,90859,US,2024-08-01T00:00:00
addr-adaf0597-4b7f-4b6a-8881-40f3787bc862,960 Jaffle Street,Austin,TX,90860,US,2024-08-01T00:00:00
addr-a692df88-38f3-4725-84a6-73ec7e6c7ab5,961 Jaffle Street,Denver,CO,90861,US,2024-08-01T00:00:00
addr-76d2b7be-1fa1-441b-9de1-97c64d06c646,962 Jaffle Street,Portland,OR,90862,US,2024-08-01T00:00:00
addr-fad2c57b-c35e-4270-8d10-2f067a5ee2b7,963 Jaffle Street,Seattle,WA,90863,US,2024-08-01T00:00:00
addr-5484b02b-221a-4bbe-86a3-3eccdcf8d2ae,964 Jaffle Street,Austin,TX,90864,US,2024-08-01T00:00:00
addr-c1d42cf2-74d9-44b1-a0a2-c85935c413be,965 Jaffle Street,Denver,CO,90865,US,2024-08-01T00:00:00
addr-e9f40ffc-bea9-4cc6-abca-7fe897f37903,966 Jaffle Street,Portland,OR,90866,US,2024-08-01T00:00:00
addr-7863e37d-24c8-4e18-8730-ea7e2a65606d,967 Jaffle Street,Seattle,WA,90867,US,2024-08-01T00:00:00
addr-a9976a20-42e5-4c26-a2d0-6ab72973887f,968 Jaffle Street,Austin,TX,90868,US,2024-08-01T00:00:00
addr-d51ebab3-97b1-482d-9ccd-7368f01000f7,969 Jaffle Street,Denver,CO,90869,US,2024-08-01T00:00:00
addr-e7f5d853-30ed-4302-9303-e11752f57b2f,970 Jaffle Street,Portland,OR,90870,US,2024-08-01T00:00:00
addr-8e6a03da-15e7-44e8-bec1-426b65edb389,971 Jaffle Street,Seattle,WA,90871,US,2024-08-01T00:00:00
addr-2e0d6ce4-794d-4494-bd1d-f44dbca8683f,972 Jaffle Street,Austin,TX,90872,US,2024-08-01T00:00:00
addr-0e4dbbf0-e4a8-4015-9595-c0b9bec0f9e5,973 Jaffle Street,Denver,CO,90873,US,2024-08-01T00:00:00
addr-7aa35447-7686-43f7-bb98-14b1bc5fe250,974 Jaffle Street,Portland,OR,90874,US,2024-08-01T00:00:00
addr-fa6de1f2-ff8e-43ea-8da3-98d975b096da,975 Jaffle Street,Seattle,WA,90875,US,2024-08-01T00:00:00
addr-e860f5d5-878c-468e-a446-059ba8434d4b,976 Jaffle Street,Austin,TX,90876,US,2024-08-01T00:00:00
addr-ce5ac3ba-cbec-4482-816e-1ee6def437e2,977 Jaffle Street,Denver,CO,90877,US,2024-08-01T00:00:00
addr-0edeaba5-35f3-4e68-98ca-f412d9cd14b5,978 Jaffle Street,Portland,OR,90878,US,2024-08-01T00:00:00
addr-4c710db6-7317-4d70-8dcb-6af9a4068e8d,979 Jaffle Street,Seattle,WA,90879,US,2024-08-01T00:00:00
addr-a48b7707-e594-444f-854e-67d65eb9105d,980 Jaffle Street,Austin,TX,90880,US,2024-08-01T00:00:00
addr-2b4b540f-9423-4186-8164-4566e5e908f2,981 Jaffle Street,Denver,CO,90881,US,2024-08-01T00:00:00
addr-03410ea3-1e8a-40ef-9322-bc532f78f7ff,982 Jaffle Street,Portland,OR,90882,US,2024-08-01T00:00:00
addr-f11283f0-4183-4d8d-a117-4b2a2c070ec2,983 Jaffle Street,Seattle,WA,90883,US,2024-08-01T00:00:00
addr-a3867ed0-9303-4ce2-b40d-a9711a5efef0,984 Jaffle Street,Austin,TX,90884,US,2024-08-01T00:00:00
addr-1a1397df-b2b4-4791-93d9-87ac9062f545,985 Jaffle Street,Denver,CO,90885,US,2024-08-01T00:00:00
addr-447fed8a-4bae-41c5-b5cd-cbf6a09c4782,986 Jaffle Street,Portland,OR,90886,US,2024-08-01T00:00:00
addr-28f88fb0-d9fb-4c32-8470-1738493e863b,987 Jaffle Street,Seattle,WA,90887,US,2024-08-01T00:00:00
addr-1c8233dc-8ccb-4d27-84e7-e00d33ff6674,988 Jaffle Street,Austin,TX,90888,US,2024-08-01T00:00:00
addr-2dcc7662-f1ce-442c-b998-bbe351d5e186,989 Jaffle Street,Denver,CO,90889,US,2024-08-01T00:00:00
addr-c912d33f-5dc2-4ec9-a126-34b598046705,990 Jaffle Street,Portland,OR,90890,US,2024-08-01T00:00:00
addr-bb35efe0-ac42-4801-bc72-7bea481716da,991 Jaffle Street,Seattle,WA,90891,US,2024-08-01T00:00:00
addr-da9de603-2c96-4356-820d-7c1e9ac4dde7,992 Jaffle Street,Austin,TX,90892,US,2024-08-01T00:00:00
addr-5a95b7ee-17bf-44cc-9775-835c337d4cb4,993 Jaffle Street,Denver,CO,90893,US,2024-08-01T00:00:00
addr-a1a72036-c041-4a92-a719-9bbf0e21d53b,994 Jaffle Street,Portland,OR,90894,US,2024-08-01T00:00:00
addr-2949aa7a-85ad-46d1-8409-bf608167f72a,995 Jaffle Street,Seattle,WA,90895,US,2024-08-01T00:00:00
addr-f7d61334-5d22-49f8-a022-903921239047,996 Jaffle Street,Austin,TX,90896,US,2024-08-01T00:00:00
addr-7e26cac1-f9ea-443d-a6d7-b0d624d82143,997 Jaffle Street,Denver,CO,90897,US,2024-08-01T00:00:00
addr-4740d6a5-b760-477f-83d9-7d1c3e04f0ba,998 Jaffle Street,Portland,OR,90898,US,2024-08-01T00:00:00
addr-34b17474-7fef-4a04-8009-f83028f66521,999 Jaffle Street,Seattle,WA,90899,US,2024-08-01T00:00:00
addr-0815e683-4b1e-4ea3-b9e8-9d06bbfaedb5,1000 Jaffle Street,Austin,TX,90900,US,2024-08-01T00:00:00
addr-64ad7907-f83e-403b-b5b4-b1deded9bb1d,1001 Jaffle Street,Denver,CO,90901,US,2024-08-01T00:00:00
addr-6b991ab8-8048-4161-b67d-7f862b2cc13e,1002 Jaffle Street,Portland,OR,90902,US,2024-08-01T00:00:00
addr-69f9f173-1ee1-4ba2-a1be-005dc5f305fd,1003 Jaffle Street,Seattle,WA,90903,US,2024-08-01T00:00:00
addr-b2310c7d-702b-4e62-b938-3b19262bd9e9,1004 Jaffle Street,Austin,TX,90904,US,2024-08-01T00:00:00
addr-05d8d4ba-5569-4f0e-985d-5f63fbfee659,1005 Jaffle Street,Denver,CO,90905,US,2024-08-01T00:00:00
addr-7c66bbce-e687-4e15-be85-d960c3de159b,1006 Jaffle Street,Portland,OR,90906,US,2024-08-01T00:00:00
addr-42748981-2a95-4e95-91cf-9844c8aa9c69,1007 Jaffle Street,Seattle,WA,90907,US,2024-08-01T00:00:00
addr-2a082be2-fc91-4d5a-accd-200e91693b07,1008 Jaffle Street,Austin,TX,90908,US,2024-08-01T00:00:00
addr-066ca82d-85b8-45e6-b262-bac0bb3c0e21,1009 Jaffle Street,Denver,CO,90909,US,2024-08-01T00:00:00
addr-e7297926-0c3c-47f0-a303-8e1ddfc0eb77,1010 Jaffle Street,Portland,OR,90910,US,2024-08-01T00:00:00
addr-2f162c0f-4d00-4d10-88ca-6dd2b94f24f5,1011 Jaffle Street,Seattle,WA,90911,US,2024-08-01T00:00:00
addr-d7af9974-5b4c-4c70-85c5-1f7ff782da88,1012 Jaffle Street,Austin,TX,90912,US,2024-08-01T00:00:00
addr-a296a891-b126-44e1-a271-9228cc28b3bc,1013 Jaffle Street,Denver,CO,90913,US,2024-08-01T00:00:00
addr-7c2a3f62-d757-4322-a213-921d7c370838,1014 Jaffle Street,Portland,OR,90914,US,2024-08-01T00:00:00
addr-c0ec2b5c-22e2-4010-a8f9-94431d5860c7,1015 Jaffle Street,Seattle,WA,90915,US,2024-08-01T00:00:00
addr-8e119f8a-036b-4da9-bbae-98ab4fb61e2f,1016 Jaffle Street,Austin,TX,90916,US,2024-08-01T00:00:00
addr-834105ff-e792-4a6f-be6d-fb89b4d75d4a,1017 Jaffle Street,Denver,CO,90917,US,2024-08-01T00:00:00
addr-120d57b9-de14-4717-aefe-ab126645435d,1018 Jaffle Street,Portland,OR,90918,US,2024-08-01T00:00:00
addr-26ebc43f-cfbf-4fa1-9c7f-9134871f7b65,1019 Jaffle Street,Seattle,WA,90919,US,2024-08-01T00:00:00
addr-2d4e6ed6-f081-4049-b92a-7792dbe97b89,1020 Jaffle Street,Austin,TX,90920,US,2024-08-01T00:00:00
addr-73b79064-9e0d-4b3f-87d0-6ab33593b492,1021 Jaffle Street,Denver,CO,90921,US,2024-08-01T00:00:00
addr-4dba6ec7-4085-4058-9f0e-5109b846f1c1,1022 Jaffle Street,Portland,OR,90922,US,2024-08-01T00:00:00
addr-abf52e51-d999-45fd-a6b0-6a9cd018fb47,1023 Jaffle Street,Seattle,WA,90923,US,2024-08-01T00:00:00
addr-eccb6e23-700f-4b9e-803e-9c681f12dd9e,1024 Jaffle Street,Austin,TX,90924,US,2024-08-01T00:00:00
addr-3d6f18db-a49c-4563-9445-68d4e02bd664,1025 Jaffle Street,Denver,CO,90925,US,2024-08-01T00:00:00
addr-df8c3dd7-4bc5-4996-98e5-18e7ec0046e9,1026 Jaffle Street,Portland,OR,90926,US,2024-08-01T00:00:00
addr-e8014144-a99b-4ca2-8418-56404aee2f08,1027 Jaffle Street,Seattle,WA,90927,US,2024-08-01T00:00:00
addr-82205f5f-43a1-4172-aab8-523ed6a89f26,1028 Jaffle Street,Austin,TX,90928,US,2024-08-01T00:00:00
addr-51e5a1ad-d8d2-4387-82fe-860a54c87f4b,1029 Jaffle Street,Denver,CO,90929,US,2024-08-01T00:00:00
addr-d0c20886-5575-4356-8218-337197faa2fb,1030 Jaffle Street,Portland,OR,90930,US,2024-08-01T00:00:00
addr-8f054a96-7920-42dc-b286-f6980ea8dbeb,1031 Jaffle Street,Seattle,WA,90931,US,2024-08-01T00:00:00
addr-e4d6980c-4b68-4255-97a5-2540f5ef35bc,1032 Jaffle Street,Austin,TX,90932,US,2024-08-01T00:00:00
addr-9f72b282-1f70-450b-988f-9b3029fa121e,1033 Jaffle Street,Denver,CO,90933,US,2024-08-01T00:00:00
addr-4c11a926-7100-4d06-8910-5b0d5f3d7e9a,1034 Jaffle Street,Portland,OR,90934,US,2024-08-01T00:00:00
addr-099dd9b8-0a76-482f-92e1-f754d25d5aee,1035 Jaffle Street,Seattle,WA,90935,US,2024-08-01T00:00:00
